parent,made_sla,caused_by,watch_list,upon_reject,sys_updated_on,child_incidents,hold_reason,origin_table,task_effective_number,approval_history,number,resolved_by,sys_updated_by,opened_by,user_input,sys_created_on,sys_domain,state,route_reason,sys_created_by,knowledge,order,calendar_stc,closed_at,cmdb_ci,delivery_plan,contract,impact,active,work_notes_list,business_service,business_impact,priority,sys_domain_path,rfc,time_worked,expected_start,opened_at,business_duration,group_list,work_end,caller_id,reopened_time,resolved_at,approval_set,subcategory,work_notes,universal_request,short_description,close_code,correlation_display,delivery_task,work_start,assignment_group,additional_assignee_list,business_stc,cause,description,origin_id,calendar_duration,close_notes,notify,service_offering,sys_class_name,closed_by,follow_up,parent_incident,sys_id,contact_type,reopened_by,incident_state,urgency,problem_id,company,reassignment_count,activity_due,assigned_to,severity,comments,approval,sla_due,comments_and_work_notes,due_date,sys_mod_count,reopen_count,sys_tags,escalation,upon_approval,correlation_id,location,category
,true,,,cancel,2023-12-23 14:16:44,0,,,INC0000601,,INC0000601,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/62d78687c0a8010e00b3d84178adc913', 'value': '62d78687c0a8010e00b3d84178adc913'}",system,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",,2023-10-05 09:43:10,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",7,,admin,false,,264417,2023-12-23 14:16:44,"{'link': 'https://dev216768.service-now.com/api/now/table/cmdb_ci/affd3c8437201000deeabfc8bcbe5dc3', 'value': 'affd3c8437201000deeabfc8bcbe5dc3'}",,,3,false,,,,5,/,,,,2023-10-05 09:42:59,1970-01-02 00:00:00,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/46d44a23a9fe19810012d100cca80666', 'value': '46d44a23a9fe19810012d100cca80666'}",,2023-10-08 11:09:56,,,,,The USB port on my PC stopped working,Solved (Work Around),,,,,,86400,,,,1970-01-04 01:26:57,As this is intermittent. Restarting the PC fixes this.,1,,incident,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/62d78687c0a8010e00b3d84178adc913', 'value': '62d78687c0a8010e00b3d84178adc913'}",,,9e7f9864532023004247ddeeff7b121f,walk-in,,7,3,"{'link': 'https://dev216768.service-now.com/api/now/table/problem/8f74a828532023004247ddeeff7b1295', 'value': '8f74a828532023004247ddeeff7b1295'}","{'link': 'https://dev216768.service-now.com/api/now/table/core_company/31bea3d53790200044e0bfc8bcbe5dec', 'value': '31bea3d53790200044e0bfc8bcbe5dec'}",0,,,3,,not requested,,,,2,0,,0,proceed,,,hardware
,true,,,cancel,2018-12-13 07:39:53,0,,,INC0009003,,INC0009003,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",,2018-08-30 09:18:00,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",7,,admin,false,,1905,2018-08-30 09:49:17,,,,2,false,,,,3,/,,,,2018-08-30 09:17:32,1970-01-01 00:00:00,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/77ad8176731313005754660c4cf6a7de', 'value': '77ad8176731313005754660c4cf6a7de'}",,2018-08-30 09:49:17,,,,,Cannot sign into the company portal app,Solved (Work Around),,,,,,0,,Having an issue with users trying to access the company portal app,,1970-01-01 00:31:45,Reinstalled the app,1,,incident,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",,,9fffc328731823002728660c4cf6a742,,,7,2,,,0,,,3,,not requested,,,,4,0,,0,proceed,,,inquiry
,true,,,cancel,2023-10-10 23:19:01,0,,,INC0009004,,INC0009004,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",system,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",,2018-09-01 13:14:04,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",7,,admin,false,,323,2018-12-10 03:29:09,,,,3,false,,,,3,/,,,,2018-09-01 13:13:30,1970-01-01 00:00:00,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/77ad8176731313005754660c4cf6a7de', 'value': '77ad8176731313005754660c4cf6a7de'}",,2018-09-01 13:18:53,,,,,Defect tracking tool is down.,Solved (Work Around),,,,,,0,,"While launching the defect tracking base URL, it is redirecting to an error page.",,1970-01-01 00:05:23,Reverted to a previous version.,1,,incident,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",,,e329de99731423002728660c4cf6a73c,,,7,1,,,0,,,3,,not requested,,,,9,0,,0,proceed,,,software
,false,,,,2023-10-10 23:19:01,,,,INC0000005,,INC0000005,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",system,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",,2022-02-11 15:14:01,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",7,,admin,false,,7690046,2023-10-10 23:19:01,"{'link': 'https://dev216768.service-now.com/api/now/table/cmdb_ci/b0cb50c3c0a8000900893e69d3c5885e', 'value': 'b0cb50c3c0a8000900893e69d3c5885e'}",,,1,false,,,,1,/,,,,2023-07-05 23:06:52,1970-01-22 15:14:18,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/a2826bf03710200044e0bfc8bcbe5ded', 'value': 'a2826bf03710200044e0bfc8bcbe5ded'}",,2023-10-02 23:14:18,,,,,CPU load high for over 10 minutes,Closed/Resolved by Caller,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/8a5055c9c61122780043563ef53438e3', 'value': '8a5055c9c61122780043563ef53438e3'}",,1869258,,Watcher daemon detected that the CPU was 100% busy for more than 10 minutes,,1970-03-31 00:07:26,Fixed,1,,incident,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",,,e8e875b0c0a80164009dc852b4d677d5,email,,7,1,,"{'link': 'https://dev216768.service-now.com/api/now/table/core_company/81fca4cbac1d55eb355b4b6db0e3c80f', 'value': '81fca4cbac1d55eb355b4b6db0e3c80f'}",1,2023-10-02 23:17:01,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/46c6f9efa9fe198101ddf5eed9adf6e7', 'value': '46c6f9efa9fe198101ddf5eed9adf6e7'}",1,,,,,,15,,,3,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmn_location/30fffb993790200044e0bfc8bcbe5dcc', 'value': '30fffb993790200044e0bfc8bcbe5dcc'}",hardware
,true,,,cancel,2021-01-21 23:31:42,0,,,INC0008001,,INC0008001,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",,2021-01-15 21:04:34,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",1,,admin,false,,,,,,,3,true,,,,5,/,,,,2021-01-15 21:04:14,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/005d500b536073005e0addeeff7b12f4', 'value': '005d500b536073005e0addeeff7b12f4'}",,,,,,,ATF:TEST2,,,,,,,,,,,,,1,,incident,,,,0c5f3cece1b12010f877971dea0b1449,,,1,3,,,0,,,3,,not requested,,,,2,0,,0,proceed,,,inquiry
,false,,,,2023-10-09 19:50:33,,,,INC0000015,,INC0000015,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/681b365ec0a80164000fb0b05854a0cd', 'value': '681b365ec0a80164000fb0b05854a0cd'}",,2023-07-11 23:40:15,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",2,,admin,false,,432024,2023-06-30 23:39:10,"{'link': 'https://dev216768.service-now.com/api/now/table/cmdb_ci/46c7318aa9fe198100c76003f0bc82e9', 'value': '46c7318aa9fe198100c76003f0bc82e9'}",,,1,true,,,,1,/,,,,2023-06-25 23:38:46,1970-01-06 00:00:00,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/5137153cc611227c000bbd1bd8cd2005', 'value': '5137153cc611227c000bbd1bd8cd2005'}",,,,,,,I can't launch my VPN client since the last software update,,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/8a4dde73c6112278017a6a4baf547aa7', 'value': '8a4dde73c6112278017a6a4baf547aa7'}",,432000,,There was a software update two days ago and now my VPN doesn't work. Nothing loads when I click on the VPN client icon on my desktop.,,1970-01-06 00:00:24,,1,,incident,,,,46e2fee9a9fe19810049b49dee0daf58,phone,,2,1,,"{'link': 'https://dev216768.service-now.com/api/now/table/core_company/31bea3d53790200044e0bfc8bcbe5dec', 'value': '31bea3d53790200044e0bfc8bcbe5dec'}",2,2023-10-09 21:50:33,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/9ee1b13dc6112271007f9d0efdb69cd0', 'value': '9ee1b13dc6112271007f9d0efdb69cd0'}",3,,not requested,2023-07-15 01:00:00,,,11,,,0,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmn_location/105cf7f3c611227501e75e08b14a38ba', 'value': '105cf7f3c611227501e75e08b14a38ba'}",software
,false,,,,2023-10-09 19:51:23,,,,INC0000016,,INC0000016,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",,2023-07-11 23:41:15,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",2,,admin,false,,1382417,2023-07-06 23:40:40,,,,1,true,,,,1,/,,,,2023-06-20 23:40:23,1970-01-12 02:38:57,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/f298d2d2c611227b0106c6be7f154bc8', 'value': 'f298d2d2c611227b0106c6be7f154bc8'}",,,,,,,Rain is leaking on main DNS Server,,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/8a5055c9c61122780043563ef53438e3', 'value': '8a5055c9c61122780043563ef53438e3'}",,959937,,Seeing puddles of water on the floor of the server room. We've put buckets out to collect the water until this is fixed.,,1970-01-17 00:00:17,,1,,incident,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",,,46e3e949a9fe19810069b824ba2c761a,phone,,2,1,,"{'link': 'https://dev216768.service-now.com/api/now/table/core_company/31bea3d53790200044e0bfc8bcbe5dec', 'value': '31bea3d53790200044e0bfc8bcbe5dec'}",2,2023-10-09 21:51:23,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/681b365ec0a80164000fb0b05854a0cd', 'value': '681b365ec0a80164000fb0b05854a0cd'}",3,,not requested,,,,7,,,0,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmn_location/108486c7c611227500b093211aa88dcc', 'value': '108486c7c611227500b093211aa88dcc'}",hardware
,false,,,,2015-11-24 15:47:36,,1,,INC0000017,,INC0000017,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/9ee1b13dc6112271007f9d0efdb69cd0', 'value': '9ee1b13dc6112271007f9d0efdb69cd0'}",,2015-08-25 23:41:54,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",3,,don.goodliffe,false,,,,,,,1,true,,,,1,/,,,,2015-08-12 23:41:00,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/681ccaf9c0a8016400b98a06818d57c7', 'value': '681ccaf9c0a8016400b98a06818d57c7'}",,,,,,,How do I create a sub-folder,,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/d625dccec0a8016700a222a0f7900d06', 'value': 'd625dccec0a8016700a222a0f7900d06'}",,,,I need to organize my inbox in my email program. However I can't create a sub-folder. I didn't seen an option to create a new folder when right clicking.,,,,1,,incident,,,,46e482d9a9fe198101d3e3f3e2a14459,phone,,3,1,,"{'link': 'https://dev216768.service-now.com/api/now/table/core_company/31bea3d53790200044e0bfc8bcbe5dec', 'value': '31bea3d53790200044e0bfc8bcbe5dec'}",2,2015-11-24 17:47:36,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/5137153cc611227c000bbd1bd8cd2005', 'value': '5137153cc611227c000bbd1bd8cd2005'}",3,,not requested,2015-09-02 00:00:00,,,36,,,3,,,,inquiry
,false,,,,2023-10-09 19:37:49,,,,INC0000018,,INC0000018,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",,2023-07-11 23:42:56,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",2,,admin,false,,86495,2023-06-27 23:44:21,,,,1,true,,,,1,/,,,,2023-06-26 23:42:46,1970-01-01 02:32:53,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/46bac3d6a9fe1981005f299d979b8869', 'value': '46bac3d6a9fe1981005f299d979b8869'}",,,,,,,Sales forecast spreadsheet is READ ONLY,,,,,,,9173,,Were the permissions on the sales forecast spreadsheet changed recently? They were editable last week but are read only today. Can someone update the permissions to make the spreadsheet editable again? We need to update the spreadsheet ASAP.,,1970-01-02 00:01:35,,1,,incident,,,,46e57642a9fe1981000b96a5dca501ff,phone,,2,1,,"{'link': 'https://dev216768.service-now.com/api/now/table/core_company/31bea3d53790200044e0bfc8bcbe5dec', 'value': '31bea3d53790200044e0bfc8bcbe5dec'}",1,2023-10-09 21:37:49,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/681b365ec0a80164000fb0b05854a0cd', 'value': '681b365ec0a80164000fb0b05854a0cd'}",3,,not requested,2023-06-27 07:42:46,,,8,,,0,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmn_location/1081761cc611227501d063fd3475a2de', 'value': '1081761cc611227501d063fd3475a2de'}",
,false,,,,2023-10-09 19:46:13,,,,INC0000019,,INC0000019,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",,2023-07-11 23:45:51,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",2,,admin,false,,518458,2023-07-04 23:45:37,,,,2,true,,,,2,/,,,,2023-06-28 23:44:39,1970-01-04 02:29:44,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/5137153cc611227c000bbd1bd8cd2005', 'value': '5137153cc611227c000bbd1bd8cd2005'}",,,,,,,Can't launch 64-bit Windows 7 virtual machine,,,,,,,268184,,I downloaded and installed 64-bit Windows 7 virtual machine and I can't get it to launch. I'm not sure if I need 64-bit or 32-bit.,,1970-01-07 00:00:58,,1,,incident,,,,46e8219ba9fe1981013806b6e04fed06,phone,,2,1,"{'link': 'https://dev216768.service-now.com/api/now/table/problem/46eaa7c9a9fe198100bbe282da0d4b7d', 'value': '46eaa7c9a9fe198100bbe282da0d4b7d'}","{'link': 'https://dev216768.service-now.com/api/now/table/core_company/31bea3d53790200044e0bfc8bcbe5dec', 'value': '31bea3d53790200044e0bfc8bcbe5dec'}",1,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/46c6f9efa9fe198101ddf5eed9adf6e7', 'value': '46c6f9efa9fe198101ddf5eed9adf6e7'}",3,,not requested,2023-06-29 23:44:39,,,10,,,1,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmn_location/1059cb53c6112275003052ce61c907e8', 'value': '1059cb53c6112275003052ce61c907e8'}",software
,false,,,,2023-10-09 19:45:32,,,,INC0000020,,INC0000020,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/5137153cc611227c000bbd1bd8cd2007', 'value': '5137153cc611227c000bbd1bd8cd2007'}",,2023-07-11 23:51:54,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",2,,david.loo,false,,,,,,,3,true,,,,5,/,,,,2023-07-08 23:51:35,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/5137153cc611227c000bbd1bd8cd2005', 'value': '5137153cc611227c000bbd1bd8cd2005'}",,,,,,,"I need a replacement iPhone, please",,,,,,,,,I lost my work-issued iPhone 7 while traveling last week and need a replacement device. I've erased the phone remotely and have called my carrier to shut off service to it.,,,,1,,incident,,,,46edaa6aa9fe198101b9d14ced16619f,phone,,2,3,"{'link': 'https://dev216768.service-now.com/api/now/table/problem/46fb9e31a9fe198101492060c2a4f8cb', 'value': '46fb9e31a9fe198101492060c2a4f8cb'}",,1,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/681b365ec0a80164000fb0b05854a0cd', 'value': '681b365ec0a80164000fb0b05854a0cd'}",3,,not requested,,,,6,,,0,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmn_location/1081761cc611227501d063fd3475a2de', 'value': '1081761cc611227501d063fd3475a2de'}",inquiry
,false,,,,2023-10-09 19:44:35,,,,INC0000025,,INC0000025,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/5137153cc611227c000bbd1bd8cd2007', 'value': '5137153cc611227c000bbd1bd8cd2007'}",,2023-07-11 23:55:07,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",2,,david.loo,false,,1555284,2023-07-06 23:55:10,"{'link': 'https://dev216768.service-now.com/api/now/table/cmdb_ci/469facd7a9fe1981015830c43428ca2d', 'value': '469facd7a9fe1981015830c43428ca2d'}",,,1,true,,,,1,/,,,,2023-06-18 23:53:46,1970-01-15 00:01:24,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/9ee1b13dc6112271007f9d0efdb69cd0', 'value': '9ee1b13dc6112271007f9d0efdb69cd0'}",,,,,,,Need to add more memory to laptop,,,,,,,1209684,,I have a project involving video editing to complete. I've installed the editing software and the memory in my laptop is insufficient to run it effectively.,,1970-01-19 00:01:24,,1,,incident,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/5137153cc611227c000bbd1bd8cd2007', 'value': '5137153cc611227c000bbd1bd8cd2007'}",,,46f09e75a9fe198100f4ffd8d366d17b,phone,,2,1,,"{'link': 'https://dev216768.service-now.com/api/now/table/core_company/31bea3d53790200044e0bfc8bcbe5dec', 'value': '31bea3d53790200044e0bfc8bcbe5dec'}",,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/681b365ec0a80164000fb0b05854a0cd', 'value': '681b365ec0a80164000fb0b05854a0cd'}",3,,not requested,,,,6,,,0,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmn_location/105cf7f3c611227501e75e08b14a38ba', 'value': '105cf7f3c611227501e75e08b14a38ba'}",hardware
,false,,,,2023-10-09 19:52:24,,,,INC0000027,,INC0000027,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/5137153cc611227c000bbd1bd8cd2007', 'value': '5137153cc611227c000bbd1bd8cd2007'}",,2023-07-11 23:59:52,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",2,,david.loo,false,,345805,2023-07-11 23:59:20,"{'link': 'https://dev216768.service-now.com/api/now/table/cmdb_ci/46d15686a9fe19810031d499aed2dfcf', 'value': '46d15686a9fe19810031d499aed2dfcf'}",,,1,true,,,,2,/,,,,2023-07-07 23:55:55,1970-01-02 02:04:45,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/5137153cc611227c000bbd1bd8cd2005', 'value': '5137153cc611227c000bbd1bd8cd2005'}",,,,,,,Please remove the latest hotfix from my PC,,,,,,,93885,,The hotfix was installed on my PC and now some of my applications have stopped working. Can I roll back to the previous version?,,1970-01-05 00:03:25,,1,,incident,,,,46f4f4dfa9fe198100063e60278f76ec,phone,,2,2,"{'link': 'https://dev216768.service-now.com/api/now/table/problem/4719b33ea9fe19810036eb762096188b', 'value': '4719b33ea9fe19810036eb762096188b'}","{'link': 'https://dev216768.service-now.com/api/now/table/core_company/31bea3d53790200044e0bfc8bcbe5dec', 'value': '31bea3d53790200044e0bfc8bcbe5dec'}",1,2023-10-09 21:44:05,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/681b365ec0a80164000fb0b05854a0cd', 'value': '681b365ec0a80164000fb0b05854a0cd'}",3,,not requested,,,,10,,,0,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmn_location/1059cb53c6112275003052ce61c907e8', 'value': '1059cb53c6112275003052ce61c907e8'}",software
,false,,,,2023-10-09 19:50:57,,,,INC0000029,,INC0000029,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/5137153cc611227c000bbd1bd8cd2007', 'value': '5137153cc611227c000bbd1bd8cd2007'}",,2023-07-12 00:01:31,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",2,,david.loo,false,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmdb_ci/46b8e13ba9fe1981005990e20d315e4a', 'value': '46b8e13ba9fe1981005990e20d315e4a'}",,,3,true,,,,5,/,,,,2023-07-10 00:00:44,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/46b87022a9fe198101a78787e40d7547', 'value': '46b87022a9fe198101a78787e40d7547'}",,,,,,,I can't get my weather report,,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/d625dccec0a8016700a222a0f7900d06', 'value': 'd625dccec0a8016700a222a0f7900d06'}",,,,WeatherBug icon has disappeared from my desktop. Unable to get my weather report.,,,,1,,incident,,,,46f67787a9fe198101e06dfcf3a78e99,phone,,2,3,,"{'link': 'https://dev216768.service-now.com/api/now/table/core_company/31bea3d53790200044e0bfc8bcbe5dec', 'value': '31bea3d53790200044e0bfc8bcbe5dec'}",2,2023-09-30 19:54:01,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/9ee1b13dc6112271007f9d0efdb69cd0', 'value': '9ee1b13dc6112271007f9d0efdb69cd0'}",3,,not requested,2023-07-10 08:00:44,,,5,,,3,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmn_location/25c1dc820a0a0bb300190ad8f85b3839', 'value': '25c1dc820a0a0bb300190ad8f85b3839'}",inquiry
,false,,,,2023-10-09 19:44:20,,,,INC0000031,,INC0000031,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/9ee1b13dc6112271007f9d0efdb69cd0', 'value': '9ee1b13dc6112271007f9d0efdb69cd0'}",,2023-07-12 00:18:48,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",2,,don.goodliffe,false,,719,2023-06-14 00:30:02,,,,1,true,,,,1,/,,,,2023-06-14 00:18:03,1970-01-01 00:11:59,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/681ccaf9c0a8016400b98a06818d57c7', 'value': '681ccaf9c0a8016400b98a06818d57c7'}",,,,,,,Need help with Remedy. Can we configure UI?,,,,,,,719,,"Need to adjust layout of UI, add additional fields, and remove a few buttons. We are missing some critical fields that need to get added immediately.",,1970-01-01 00:11:59,,1,,incident,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/9ee1b13dc6112271007f9d0efdb69cd0', 'value': '9ee1b13dc6112271007f9d0efdb69cd0'}",,,47064b68a9fe19810186793eefffc9b7,phone,,2,1,,"{'link': 'https://dev216768.service-now.com/api/now/table/core_company/31bea3d53790200044e0bfc8bcbe5dec', 'value': '31bea3d53790200044e0bfc8bcbe5dec'}",,2023-10-09 21:44:20,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/5137153cc611227c000bbd1bd8cd2007', 'value': '5137153cc611227c000bbd1bd8cd2007'}",3,,not requested,2023-06-14 08:18:03,,,15,,,3,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmn_location/25be3d930a0a0bb30011cc746a77c370', 'value': '25be3d930a0a0bb30011cc746a77c370'}",inquiry
,false,,,,2023-10-09 19:51:40,,,,INC0000037,,INC0000037,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/5137153cc611227c000bbd1bd8cd2007', 'value': '5137153cc611227c000bbd1bd8cd2007'}",,2023-07-12 00:35:36,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",2,,david.loo,false,,43,2023-07-12 00:35:39,"{'link': 'https://dev216768.service-now.com/api/now/table/cmdb_ci/0c43b55ac6112275019abd2b247baf31', 'value': '0c43b55ac6112275019abd2b247baf31'}",,,1,true,,,,3,/,,,,2023-07-12 00:34:56,1970-01-01 00:00:43,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/46d85d4aa9fe198101e36eb956587fe7', 'value': '46d85d4aa9fe198101e36eb956587fe7'}",,,,,,,Request for a new service,,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/d625dccec0a8016700a222a0f7900d06', 'value': 'd625dccec0a8016700a222a0f7900d06'}",,43,,Need to place order for a new machine. Will need help with installation also.,,1970-01-01 00:00:43,,1,,incident,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/5137153cc611227c000bbd1bd8cd2007', 'value': '5137153cc611227c000bbd1bd8cd2007'}",,,4715ab62a9fe1981018c3efb96143495,phone,,2,3,,"{'link': 'https://dev216768.service-now.com/api/now/table/core_company/31bea3d53790200044e0bfc8bcbe5dec', 'value': '31bea3d53790200044e0bfc8bcbe5dec'}",1,2023-10-09 21:50:55,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/46ca0887a9fe19810191e08e51927ebf', 'value': '46ca0887a9fe19810191e08e51927ebf'}",3,,not requested,,,,8,,,0,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmn_location/108486c7c611227500b093211aa88dcc', 'value': '108486c7c611227500b093211aa88dcc'}",inquiry
